Date,Prev Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble
2018-09-06,389.20557,389.34253,396.11188,377.8023,373.18878,388.8009,2905819.5,109008840000000.0,1056293.2,0.327627
2018-09-07,393.67673,391.83246,398.2474,385.4099,383.84747,395.14,2865092.2,73922870000000.0,1043008.4,0.35470235
2018-09-10,384.2341,388.7837,391.74597,378.38525,380.17935,388.1832,2622904.8,59349737000000.0,911498.9,0.33076778
2018-09-11,377.87344,378.04852,381.08716,369.97513,372.19223,380.43066,2929763.2,94621860000000.0,1139050.1,0.39144942
2018-09-12,370.14743,372.621,373.81018,360.54007,362.44296,373.70892,2506069.2,96333890000000.0,1049082.9,0.37652516
2018-09-14,380.36932,381.55493,383.64008,370.6079,371.09674,381.51254,3056824.0,77666210000000.0,1151629.8,0.36394238
2018-09-17,388.61386,387.38004,389.12793,378.69037,376.91028,386.7311,2784519.8,74315280000000.0,1114148.0,0.37392077
2018-09-18,386.6446,386.74417,391.17978,376.16165,379.39362,389.36618,2534469.8,83546170000000.0,964486.56,0.3555768
2018-09-19,386.6458,387.00848,388.56366,376.74377,378.75128,389.5761,2676372.0,66860810000000.0,1011704.9,0.3673122
2018-09-21,378.95615,380.5465,381.77225,367.86914,367.36798,378.89453,2283170.8,82714060000000.0,1035209.5,0.40900657
2018-09-24,365.00406,363.06805,369.87442,356.58212,357.80026,362.59518,2346174.0,67760705000000.0,910768.94,0.37738168
2018-09-25,360.79745,366.48413,367.41824,356.25647,359.13492,359.95392,2879076.0,52318985000000.0,1068373.6,0.40819505
2018-09-26,345.3508,349.72202,354.58548,335.0663,338.0241,344.5989,3379570.2,100036260000000.0,1484949.5,0.4096857
2018-09-27,344.6964,343.24805,345.7232,335.64114,331.56516,347.5281,3349318.2,81086610000000.0,1390581.4,0.43749392
2018-09-28,340.81445,338.26617,340.94662,328.53766,332.73825,341.7073,3850057.0,94746310000000.0,1833799.8,0.49732444
2018-10-01,339.2175,338.42563,337.39304,329.08508,333.46082,340.1081,3476262.2,99923190000000.0,1654183.0,0.45665953
2018-10-03,337.67566,333.20996,334.9985,322.9001,329.56033,336.57867,3719787.2,116016690000000.0,1710336.1,0.4504733
2018-10-04,337.64407,334.83948,337.42703,325.3912,325.6824,337.82147,3584081.2,109815905000000.0,1626923.9,0.4471972
2018-10-05,329.00674,324.732,328.5456,318.3473,316.61676,328.04117,3471063.5,120917984000000.0,1720101.8,0.45571014
2018-10-08,313.92172,308.65173,314.0866,306.5849,307.9348,312.178,4326490.0,104253450000000.0,1971664.4,0.46414807
2018-10-09,311.606,309.44214,309.58627,300.51117,302.49945,307.11798,4587553.0,135659120000000.0,2191797.5,0.49114728
2018-10-10,326.3507,319.55328,325.35403,313.82922,315.11258,320.39642,4450738.5,119230560000000.0,1978756.9,0.41813838
2018-10-11,332.60287,330.5664,340.80753,323.59424,324.5569,332.43747,4231770.5,111335780000000.0,1693516.9,0.3568577
2018-10-12,325.31552,323.95435,329.5241,316.31186,315.1428,326.39627,3818371.2,108860560000000.0,1546310.0,0.40028077
2018-10-15,329.82596,327.09875,333.5909,318.67587,320.54672,332.85153,3171981.8,81141030000000.0,1276191.0,0.4019158
2018-10-16,322.37616,324.35098,325.03357,313.28134,317.22745,324.8375,3107494.5,86254110000000.0,1159605.1,0.3667538
2018-10-17,326.46762,332.0912,332.03363,320.03073,322.20117,327.6258,3612070.8,77870050000000.0,1151717.5,0.3000327
2018-10-19,327.27344,333.95032,333.5775,321.85788,318.22858,325.3828,3308138.5,113779710000000.0,1089294.4,0.26463926
2018-10-22,325.39673,330.92007,333.5146,321.0312,316.80313,326.84982,3055764.8,91277980000000.0,996923.2,0.29080334
2018-10-23,325.589,330.11664,330.93735,319.4612,317.07733,326.46774,3165712.5,93464020000000.0,1108170.6,0.28540868
2018-10-24,329.20618,330.3995,336.95532,322.00577,323.05423,331.96954,3335096.0,91425180000000.0,1125558.6,0.27463582
2018-10-25,320.5327,327.61703,329.59836,314.6331,315.66162,325.5859,4008703.2,111529500000000.0,1353035.1,0.2386771
2018-10-26,315.59085,319.25836,321.0524,307.79428,305.02994,319.4448,4063538.0,114616345000000.0,1524190.4,0.30332538
2018-10-29,317.86093,317.70908,320.38092,307.6795,306.2718,321.7744,3512580.8,101588940000000.0,1514240.1,0.3518841
2018-10-30,328.037,323.1722,326.30765,314.00992,317.1195,325.54517,3861630.2,98537280000000.0,1606909.0,0.36061776
2018-10-31,332.6659,327.4328,329.92258,320.67142,324.05356,332.26837,4086551.8,112468150000000.0,1652784.6,0.34991997
2018-11-01,324.92517,322.28513,324.6114,313.23727,313.70792,324.83624,4405305.0,150414740000000.0,2060587.1,0.41894963
2018-11-02,328.63113,323.16733,326.6067,318.7034,312.76938,334.24768,4446177.5,113431830000000.0,2056386.0,0.42374074
2018-11-05,339.2116,332.15955,336.43115,326.92133,331.9277,336.44128,4747183.0,110037890000000.0,2177671.0,0.41707316
2018-11-06,336.24283,331.38297,335.7624,323.52106,326.2783,333.7537,4355848.0,107946990000000.0,1918841.9,0.41982555
2018-11-07,337.14496,333.8284,336.4989,326.79068,328.01462,337.52914,4501401.0,127785760000000.0,2030612.2,0.45167708
2018-11-09,334.32175,334.22998,341.00262,323.8501,326.2934,336.8929,3566792.0,84247184000000.0,1432285.4,0.36794835
2018-11-12,342.56686,341.55823,346.2393,334.86517,330.90234,341.12698,3524132.8,88571480000000.0,1445587.2,0.39708292
2018-11-13,336.8131,338.5211,341.9811,331.09494,329.5441,340.91287,3503824.8,95914765000000.0,1236635.4,0.35608914
2018-11-14,337.06625,344.32098,345.3544,332.38077,332.659,342.76385,3202764.8,89411505000000.0,1070954.9,0.31333894
2018-11-15,336.56277,339.81573,342.91745,329.67587,325.37848,335.0469,3234364.5,95387330000000.0,1099859.6,0.32239813
2018-11-16,351.45193,354.17285,358.664,346.9423,342.47632,352.60077,3265331.5,97246850000000.0,1098568.8,0.27319875
2018-11-19,355.08948,356.14526,357.3373,348.27457,349.37927,356.64197,3458155.0,96737495000000.0,1098864.6,0.28117335
2018-11-20,354.34232,358.52206,361.5193,345.15927,347.32748,356.97522,2865277.8,94982180000000.0,1058974.6,0.2990283
2018-11-21,359.52914,358.97287,360.80414,352.14096,347.9319,363.62573,3411807.2,128438766000000.0,1407767.8,0.35537684
2018-11-22,360.00366,359.51297,362.3858,349.10303,353.8861,363.66898,3139462.2,81288900000000.0,1236782.2,0.327896
2018-11-26,373.73993,371.2652,374.01303,361.6036,361.50146,370.75363,3456292.0,93471030000000.0,1310118.6,0.32965615
2018-11-27,374.0131,370.0697,377.5914,364.39944,362.07266,374.3579,3608391.5,102761470000000.0,1427823.0,0.3341076
2018-11-28,376.10382,377.46567,377.38022,367.1334,365.6113,380.91858,3691733.0,107854220000000.0,1616013.2,0.3833166
2018-11-29,369.72934,365.71054,368.48584,356.11066,357.7907,369.78342,3410109.0,77225720000000.0,1429011.1,0.39570215
2018-11-30,371.92624,368.05466,370.91104,361.53967,362.72202,370.3979,3395183.2,91226040000000.0,1541999.0,0.45265475
2018-12-03,372.22647,368.00916,372.04285,359.26013,365.00763,373.39352,3616841.8,105874450000000.0,1667651.0,0.45307755
2018-12-04,384.89148,385.72827,386.11398,372.3843,373.48096,386.93494,3532746.8,91965800000000.0,1524042.5,0.38845915
2018-12-05,379.80893,374.8926,380.76883,366.9931,364.0062,377.0323,3516864.0,101936350000000.0,1423382.6,0.38562378
2018-12-06,380.62125,381.77142,386.78116,376.1468,373.4833,386.66003,3499673.2,88126030000000.0,1347220.9,0.36011207
2018-12-07,373.38754,374.606,376.71225,365.64163,368.44458,376.34354,4219078.0,117673790000000.0,1688154.2,0.3874944
2018-12-10,378.57883,379.7243,382.17786,367.85223,368.9623,378.91476,3666781.5,102467320000000.0,1448523.9,0.35662863
2018-12-11,371.51816,370.65445,373.38907,361.57288,362.12332,370.48254,3465073.0,117584990000000.0,1317624.0,0.35192725
2018-12-12,367.13092,366.75015,374.89096,360.55527,360.19156,370.7186,3770310.0,100097750000000.0,1496139.8,0.36209622
2018-12-13,377.9701,377.63843,381.63495,365.45667,363.9044,375.91144,3480401.0,117583460000000.0,1272135.5,0.31610334
2018-12-14,380.90536,373.44644,380.47565,369.08493,369.43024,377.8013,3396673.8,92617220000000.0,1263621.5,0.3398266
2018-12-17,371.85922,373.92657,374.98846,365.3731,363.0856,379.01486,2824016.5,99965440000000.0,1165450.6,0.38239455
2018-12-18,375.4541,376.98843,376.49805,364.10446,369.67603,378.67114,2845350.5,79067640000000.0,1143162.2,0.37343612
2018-12-19,374.1761,373.28644,375.92322,365.07205,363.89713,370.42334,3109449.5,84324790000000.0,1170808.4,0.3623365
2018-12-20,381.38943,381.89804,384.2573,372.63544,374.6979,381.61502,2961694.2,82570800000000.0,1104667.9,0.3571274
2018-12-21,386.2237,387.80902,391.2078,377.45142,374.67462,388.4863,2490227.2,65817160000000.0,950563.9,0.30913493
2018-12-24,368.69763,368.7423,371.75476,361.70737,359.6606,370.1707,4987959.5,156110570000000.0,2350198.0,0.44330016
2018-12-26,365.58807,367.22073,365.9218,355.8983,358.95215,370.5572,3935498.0,98562150000000.0,1611338.4,0.3640431
2018-12-27,378.40698,377.55423,381.66635,364.76273,369.99597,373.7525,3949065.2,91029944000000.0,1478723.0,0.3178019
2018-12-28,390.26016,391.81467,401.70618,379.2725,375.29507,389.20233,4033136.8,125179530000000.0,1476298.5,0.3041398
2018-12-31,398.19592,399.0843,400.7659,387.34735,384.92322,403.85556,3887604.5,129228960000000.0,1391987.1,0.32215792
2019-01-01,397.18085,395.06262,402.53372,383.86533,386.25262,400.24338,3287243.8,58185950000000.0,982617.06,0.25093445
2019-01-02,395.50656,402.5125,405.21017,390.57947,388.47803,398.23697,3057808.5,99969520000000.0,857511.0,0.24934584
2019-01-03,388.2731,388.48718,392.94214,379.2967,379.4363,389.7817,3111127.8,117530240000000.0,925132.6,0.27590412
2019-01-04,391.27158,399.44803,402.86084,384.0359,380.78497,395.2138,2900703.8,88618660000000.0,857761.1,0.2452304
2019-01-07,393.38086,395.87842,397.47983,386.47244,381.8103,391.1773,3014616.8,83710370000000.0,894497.44,0.26220128
2019-01-08,389.6847,394.25397,397.7122,385.80075,382.0407,395.7723,2276501.2,70670190000000.0,716454.8,0.28274122
2019-01-09,386.68948,387.9391,390.62183,375.5548,378.05682,389.90103,2342405.2,98029995000000.0,941685.5,0.38286024
2019-01-10,381.4103,384.60513,387.10565,372.79523,374.39,383.55502,2330163.0,59670153000000.0,753432.25,0.29774436
2019-01-11,384.67422,386.78387,386.08038,375.20566,376.13077,386.21524,2137884.0,75745820000000.0,887548.56,0.37586975
2019-01-14,382.66934,381.84274,383.93408,373.72882,371.97504,386.3023,1518077.0,52487864000000.0,689953.94,0.44300526
2019-01-15,379.75684,379.4883,383.1785,370.93433,370.9827,383.0845,1903931.0,58449954000000.0,824470.9,0.41800126
2019-01-16,385.28098,380.75192,385.147,374.41046,376.38834,384.7075,2348005.2,29756823000000.0,973898.9,0.40541658
2019-01-17,391.12604,391.6152,391.1214,382.6566,378.9709,390.85532,2045356.0,67316020000000.0,935897.7,0.40111625
2019-01-18,400.60684,395.96762,400.25803,390.15533,391.77786,403.04803,2973809.8,79625240000000.0,1228560.9,0.43365702
2019-01-21,399.69208,401.52145,406.22375,389.77365,392.77536,401.25906,3131616.8,61354824000000.0,1232852.4,0.3799978
2019-01-22,404.9179,404.47556,408.48642,393.2571,394.60724,404.81723,3268078.8,90227500000000.0,1262631.4,0.3710218
2019-01-23,400.2168,399.40393,403.0653,389.25165,388.63947,405.89545,2948840.0,89589990000000.0,1191294.1,0.41564822
2019-01-24,391.1379,391.08044,393.2317,377.20844,380.42874,393.08575,3047582.8,104003160000000.0,1358401.1,0.47211823
2019-01-25,389.7014,384.49316,387.5561,378.39392,379.17813,388.17712,3180231.0,86218834000000.0,1460647.0,0.50523686
2019-01-28,384.21625,382.8345,382.39218,372.28384,375.41312,380.794,3462146.0,108528950000000.0,1642386.9,0.47996977
2019-01-29,342.6764,347.66696,355.168,338.0229,339.8558,341.86655,5078576.5,137123750000000.0,2098355.0,0.33596662
2019-01-30,350.995,353.11145,355.95117,344.7543,342.45218,351.00397,5920350.5,161182470000000.0,2261677.5,0.3398691
2019-01-31,356.10458,351.07083,355.90826,342.34402,344.54776,353.91174,5809416.0,185981210000000.0,2710478.0,0.4283606
2019-02-01,347.0065,343.11115,349.4791,342.59964,342.10873,355.72787,5310915.5,135569460000000.0,2353267.2,0.44708893
2019-02-04,345.40665,340.544,342.51706,328.56784,346.47366,341.3971,5021088.0,125465020000000.0,2096318.0,0.39739725
2019-02-05,340.42578,335.07294,338.17444,326.95197,327.38135,335.90662,4272333.0,142631900000000.0,1810330.9,0.3831959
2019-02-06,342.81018,339.71066,341.43756,335.05582,327.28055,351.3355,4131632.5,132900725000000.0,1741331.8,0.39197257
2019-02-07,340.8986,339.84857,345.77518,332.5912,332.8976,340.52158,3959167.0,73790400000000.0,1523194.2,0.29586735
2019-02-08,335.32547,336.56186,336.07318,329.29083,326.65143,327.76962,4200062.0,90241810000000.0,1635627.5,0.3223901
2019-02-11,339.1841,340.70288,339.84323,334.0351,336.48026,339.06454,3957274.0,107682560000000.0,1449553.0,0.35983616
2019-02-12,334.3098,338.86542,342.3801,326.25967,329.26654,336.45886,3522710.0,112711290000000.0,1554352.9,0.36872697
2019-02-13,335.55396,334.7724,338.94727,324.47238,326.89716,334.24194,3793167.5,105816520000000.0,1730468.6,0.41875622
2019-02-14,350.43353,347.9095,350.05444,340.7345,338.44766,355.92795,6583162.0,177758230000000.0,2956187.2,0.38717514
2019-02-15,350.17422,346.65115,344.4683,334.92194,338.03387,355.64743,6037012.5,152910480000000.0,2580511.5,0.37246758
2019-02-18,359.6019,349.94858,357.2842,341.8305,342.3516,352.68573,5596803.0,162800770000000.0,2616719.0,0.3915028
2019-02-19,352.82568,343.325,343.12177,340.4014,337.14703,348.86902,5986986.5,186382090000000.0,2891212.8,0.48968023
2019-02-20,351.84198,345.6211,345.23978,334.56604,347.33884,351.6316,4667541.0,121156720000000.0,2146778.8,0.4499311
2019-02-21,365.89334,356.89038,362.74515,349.28326,349.50363,354.57916,4308699.5,124795440000000.0,1805172.0,0.38290095
2019-02-22,363.74017,359.3271,370.60104,356.14154,352.5795,368.04385,4679177.0,145055840000000.0,2063662.1,0.4343983
2019-02-25,364.92532,359.22687,366.38965,357.64902,348.7875,370.48505,3444738.2,104224650000000.0,1464812.6,0.40213904
2019-02-26,340.2723,339.61218,352.64508,334.03848,336.65015,341.23257,7365302.0,129034020000000.0,3033356.0,0.34431753
2019-02-27,316.638,318.4716,314.0292,317.73877,314.42383,318.83862,8582645.0,224676350000000.0,3564657.0,0.3798217
2019-02-28,337.97427,335.84558,334.9359,323.5374,334.82684,344.17267,6548341.5,187973690000000.0,2884285.2,0.3504553
2019-03-01,338.73572,333.7828,335.86572,326.24808,324.7753,336.19482,5342608.0,169246610000000.0,2392928.2,0.4203085
2019-03-05,345.0073,336.303,340.72537,327.62524,333.83603,336.30255,5438335.0,173513000000000.0,2535761.2,0.44574893
2019-03-06,340.27167,335.905,328.27786,329.95828,330.36075,343.1738,4265042.5,133316406000000.0,1702409.5,0.3943986
2019-03-07,346.7968,342.51712,349.7057,337.66025,337.87408,347.5145,5650694.0,141190910000000.0,2575594.8,0.43022594
2019-03-08,342.77185,337.69373,342.34146,339.4582,328.3614,342.23755,3979707.2,145868180000000.0,1851584.4,0.37396616
2019-03-11,352.34958,341.99008,345.1027,337.62677,341.60672,344.54297,3621747.0,67955547000000.0,1876679.8,0.43671346
2019-03-12,356.94406,352.2221,355.14392,351.9048,350.02463,349.6291,3438824.2,66358430000000.0,1413789.2,0.44827777
2019-03-13,364.63705,365.24036,369.8279,355.131,367.98752,365.25064,4079334.8,114317930000000.0,2009818.2,0.47637454
2019-03-14,363.99744,361.1938,369.1917,353.5269,352.5899,370.98865,3447900.5,83395680000000.0,1485712.2,0.36070657
2019-03-15,371.55655,372.63458,373.83438,357.42413,356.05286,375.3416,3430583.8,80367490000000.0,1431571.6,0.38274336
2019-03-18,362.497,359.26904,357.5265,352.423,349.09247,364.4881,2751304.0,78524000000000.0,1090099.9,0.42247832
2019-03-19,370.12967,375.84265,377.18515,359.05167,368.2412,366.97354,2911676.2,77367640000000.0,1103350.8,0.38493198
2019-03-20,372.44974,377.5672,370.5703,366.3167,363.70856,367.06458,3308727.5,100315970000000.0,956232.94,0.3384484
2019-03-22,371.05914,373.1563,380.92557,360.78183,357.14417,372.05682,3044658.8,97087040000000.0,1294532.9,0.3796442
2019-03-25,374.50058,369.2605,372.77908,365.76572,356.59402,378.4772,1988792.8,103243960000000.0,951890.3,0.40213475
2019-03-26,368.2011,361.86664,366.43243,356.91278,363.53946,366.51923,2918613.2,65167145000000.0,1362211.5,0.47569847
2019-03-27,370.56635,369.00754,370.0791,360.09238,362.37836,365.49963,2809769.5,83272950000000.0,1177830.8,0.4225638
2019-03-28,378.94986,374.9803,383.10794,366.8663,369.9971,373.61987,3094997.5,95534960000000.0,1467296.6,0.43050584
2019-03-29,379.83044,376.72748,383.81912,372.5982,369.72354,389.69943,3263791.5,113700200000000.0,1499660.5,0.39476305
2019-04-01,388.29712,382.4117,386.24197,374.45255,376.8118,391.5417,3445239.0,89555230000000.0,1616702.2,0.44912088
2019-04-02,382.85056,376.83157,380.15073,371.78336,375.98944,382.55777,2945857.0,76863260000000.0,1211938.2,0.43155944
2019-04-03,382.4672,383.4078,384.10165,370.95074,376.80203,380.33463,3129337.5,97034320000000.0,1390370.9,0.46807137
2019-04-04,385.55716,384.99014,387.0363,375.89148,374.0789,385.5758,2775036.5,66456340000000.0,1106487.5,0.42114073
2019-04-05,387.4781,382.39417,386.98407,374.21313,373.10718,383.17368,2653709.0,88616070000000.0,1210488.2,0.4427776
2019-04-08,392.46967,386.87875,390.56827,383.13147,383.28894,394.49808,2491113.5,58392960000000.0,979940.44,0.40264288
2019-04-09,385.3402,391.1751,390.00565,377.33203,381.26727,386.13495,2485489.5,73129210000000.0,1084598.5,0.41728532
2019-04-10,382.68744,383.6726,388.9451,373.73038,371.39844,381.5703,2629335.5,84138880000000.0,973845.25,0.39814293
2019-04-11,388.21173,389.37585,392.0385,380.42105,380.7449,384.8221,2602352.8,54598540000000.0,1063563.4,0.4144419
2019-04-12,383.52017,384.93118,388.25803,375.7505,377.33853,387.6154,2273424.0,58247470000000.0,896188.3,0.4016843
2019-04-15,393.64706,393.70688,395.77576,381.5986,383.46014,394.45386,2193069.8,70104348000000.0,833488.1,0.37669712
2019-04-16,392.2139,390.03317,394.3219,378.22354,380.53244,390.49863,2455990.8,85267950000000.0,891320.56,0.3706494
2019-04-18,398.06683,398.02744,400.2112,389.62668,384.8125,399.86697,2465849.8,86401180000000.0,1109372.5,0.42198384
2019-04-22,395.3098,391.8725,392.03403,383.31717,386.00974,395.1431,2520605.5,84788535000000.0,1204919.6,0.4776313
2019-04-23,391.93564,385.9703,389.62335,379.09598,384.0116,390.6702,2383395.5,64139876000000.0,1184896.4,0.48411244
2019-04-24,392.49307,388.15646,388.19394,378.53238,383.69824,390.9844,2477635.8,93411620000000.0,1283841.5,0.5041611
2019-04-25,397.75012,392.67813,394.757,382.08896,383.99127,393.8313,1960473.0,68194035000000.0,1106929.0,0.49657178
2019-04-26,397.42072,389.66293,392.59952,386.51517,384.0572,394.49832,3141217.8,88027120000000.0,1686191.8,0.58478034
2019-04-30,395.1171,388.5043,394.46454,382.13345,389.15128,393.39258,2678463.5,54273370000000.0,1424430.1,0.5333182
2019-05-02,396.08725,388.3091,392.27332,383.50204,386.72076,392.97998,2715952.2,68101730000000.0,1424490.5,0.54550654
2019-05-03,395.0954,390.45758,394.45703,381.55536,385.275,396.36362,2576259.8,79114860000000.0,1346040.2,0.52507424
2019-05-06,395.29208,394.33548,395.20865,385.51944,386.9936,394.86328,2302946.2,62609122000000.0,1084983.2,0.50072634
2019-05-07,386.94858,380.52835,387.1993,374.8573,377.74847,379.6195,2350654.8,55730527000000.0,1103826.1,0.5266283
2019-05-08,383.40973,387.49622,388.00842,376.5602,378.98245,384.0283,2102663.5,57532693000000.0,842876.2,0.4528884
2019-05-09,376.57178,374.43634,378.9855,365.01706,368.21146,376.84442,2381018.5,72690330000000.0,950559.3,0.44254532
2019-05-10,370.32965,375.63144,377.98166,362.4061,359.97055,371.1752,1942995.8,72182604000000.0,695249.8,0.36955988
2019-05-13,379.1721,379.9499,381.78452,372.337,371.522,376.41443,2501472.2,79039330000000.0,913083.06,0.41190323
2019-05-14,374.97318,379.51544,382.50937,368.7377,367.95056,375.16858,2078473.4,58231690000000.0,670911.7,0.36076352
2019-05-15,378.30347,378.37863,382.7251,366.49933,370.87964,375.8527,2455323.0,91180420000000.0,999877.4,0.41769466
2019-05-16,369.90714,367.5379,371.34662,359.36356,359.31873,371.5941,2188231.0,77299990000000.0,901363.8,0.37526235
2019-05-17,375.78558,375.00143,376.93,362.68448,366.9223,375.84647,2425559.5,86455175000000.0,1082424.5,0.4282798
2019-05-20,373.9901,368.36682,370.23267,360.29312,360.65506,368.37012,2376814.8,77662460000000.0,1098814.6,0.4594283
2019-05-21,400.18112,398.40945,405.24573,390.00555,393.66666,400.85748,4370352.5,118546050000000.0,1965157.4,0.40911242
2019-05-22,398.18997,395.72595,398.2154,386.94217,390.3095,401.7217,5198578.0,138802700000000.0,2177833.5,0.34876305
2019-05-23,392.6387,390.8516,394.39035,377.8591,379.75592,393.31857,4494279.5,123367510000000.0,1834088.9,0.3448222
2019-05-24,421.25674,415.06647,426.17316,410.40604,410.9945,427.06183,7962140.5,218376040000000.0,3413971.8,0.34579974
2019-05-27,414.6793,413.3199,414.79333,402.73846,406.37704,421.71912,7838813.5,219469290000000.0,3264375.8,0.36190346
2019-05-28,427.521,417.34305,420.75912,401.4282,412.48087,422.45908,6221820.0,173202190000000.0,2485525.2,0.32531992
2019-05-29,430.57916,422.4893,435.4681,420.73184,417.55286,432.4666,8716121.0,245725330000000.0,3694353.0,0.32495067
2019-05-30,413.7069,410.1432,409.90012,398.3065,403.3964,420.69476,6848000.5,241250610000000.0,2930441.2,0.34724867
2019-05-31,426.05063,409.56738,411.2198,399.53525,400.19788,412.70312,5277718.5,170943600000000.0,2285688.0,0.38599956
2019-06-03,424.3579,417.95407,428.36932,419.50528,412.27606,424.32443,5662287.5,146251690000000.0,2345841.5,0.36924732
2019-06-04,423.043,423.87982,423.74802,420.32297,426.22055,427.225,4563003.5,146159600000000.0,1955657.1,0.3619944
2019-06-06,434.56607,428.25952,435.7834,420.2927,419.72098,430.1103,4543244.0,126268740000000.0,2015006.5,0.3354374
2019-06-07,428.21643,424.28473,427.57422,426.78174,423.57245,431.084,5239850.0,149194350000000.0,2154186.5,0.3960968
2019-06-10,421.82874,420.3996,425.13892,414.74542,422.79956,430.06903,3619102.0,94646660000000.0,1647851.1,0.3521996
2019-06-11,431.11432,434.56912,432.8548,418.69666,423.28836,431.5207,3016366.5,69032615000000.0,1234588.2,0.35307148
2019-06-12,426.17426,423.74146,423.80524,416.81802,415.42517,421.88776,3402489.5,97376730000000.0,1313276.0,0.42266393
2019-06-13,419.1325,425.05698,423.54834,410.95712,414.2423,427.7498,2531463.2,61779870000000.0,952812.1,0.3286866
2019-06-14,436.35516,435.59308,434.41525,423.19046,423.5722,434.1059,2303211.5,45568462000000.0,993794.4,0.4117437
2019-06-17,431.68417,427.99664,427.4049,421.3133,411.41843,427.37598,2443523.0,96789950000000.0,1114330.0,0.4342085
2019-06-18,427.85208,425.57465,425.76178,415.00766,423.8303,430.23788,2689188.8,60955854000000.0,1243295.6,0.47696888
2019-06-19,434.2691,430.91937,433.41238,422.8158,421.1586,426.32993,2374095.5,54121537000000.0,1136642.0,0.43888023
2019-06-20,423.07904,420.9175,426.4652,412.50568,412.24442,420.75644,3737444.5,126465350000000.0,1836787.9,0.48633763
